method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
M06-HF,None,None,-0.19308452309307916,-0.20280869619472278,0.0947355656418867,0.22721222621290504,0.3830697792870669,0.18325458536157865,-6.2629360863510595,-17.244841519947446,0.8022391159916282,0.41311695015215294,-10.838986597258277,4.685815674089378,-3.498049953240954,6.749472152295259,0.7533177652250389,0.939054986623968,None,None,-1.4380886609502923
M06-HF-D3(0),None,None,-0.19011116195324407,-0.19934455494497494,0.09286820584385974,0.22491055179159103,0.37885198200019365,0.18038280183569674,-6.206650869181538,-17.0827648218558,0.7933082852083752,0.4085387838906219,-10.795864391702763,4.654180922919101,-3.4953660038459082,6.743589446012382,0.7424882760478637,0.9237736799891719,None,None,-1.4267005542465856
SCAN0-D3(BJ),None,None,-0.20950221726204699,-0.21608014012868978,0.16779831148721566,0.28156400715887836,0.18140406008610804,0.1289568610277564,-4.106047349604886,-11.754079510121297,0.6347767635495913,0.31212238267634457,-9.487638257741533,3.7116162937932358,-1.8562553560044353,3.4293429920574163,1.5662369518281936,2.1087336728352026,None,None,-0.9441906583976841
rCAM-B3LYP,None,None,0.02930202924903848,0.042040526128731485,0.027231499558463858,0.16334579699879334,0.08209738808149115,0.04145584114122558,-3.4858790186675277,-9.725218199866141,0.54975262010342,0.2816481903827631,-8.591735369144581,3.176871776835023,-0.878744341500235,1.472656131789175,1.089504144748526,1.4479726131618544,None,None,-0.8923561481874988
SCAN0,None,None,-0.010719534125943715,0.017971093974736608,0.10527374667169326,0.2067950310672989,0.1355292245877842,0.0975717596790879,-3.2522251813548104,-9.32962208612181,0.371962034824181,0.1778200894257795,-9.269777750370075,3.5524222902191753,-0.9028250695418896,1.476685722656861,1.271624600267224,1.7008908890735055,None,None,-0.8531639461917001
rCAM-B3LYP-D3(0),None,None,-0.17685964568431858,-0.2006989993093204,0.056271893687043446,0.19807342801337424,0.11615946959718762,0.06475934834608182,-3.604889007952626,-10.063151376032868,0.6979159655533115,0.35736218788723056,-8.537141242908724,3.1369799356273043,-1.5870733603011329,2.9233435677920037,1.2859569010952445,1.7199273483071702,None,None,-0.8508164741426899
MN12-L,None,None,-0.05423263643020057,-0.02969864580244447,0.116435528030787,0.18515850573220144,0.10677660497423731,0.11953176267133687,-2.0922105072088253,-6.22993934848031,0.250290657463128,0.11123777947434768,-7.793896814826274,2.449326916232867,0.4615352559869528,-1.2672069503339127,0.37858526999489783,0.5121189511102745,None,None,-0.7985117294631836
MN12-L-D3(BJ),None,None,-0.06078512321717733,-0.03741369055049413,0.11721810012953586,0.1860943358372382,0.10597395040655444,0.11898263271205652,-2.068822083993239,-6.163526970847516,0.25328316223865466,0.11276700047549391,-7.771005397024659,2.43260019365439,0.4324498619266019,-1.2076388492786916,0.3741290559610082,0.5059500964146137,None,None,-0.7918589828222269
MN15,None,None,-0.13599800551935376,-0.13757627214596796,-0.020002677614865336,0.07454032187677068,0.18485497007805904,0.1499401092493733,-2.253250093911329,-6.2796338086992005,0.1392755631329296,0.06335459113720879,-8.629893813272837,3.1726005700419675,-0.3837398316144904,0.45641783414613846,0.7187256090321242,0.9573031164723655,None,None,-0.7451926136006941
LRC-wPBEh-D3(BJ),None,None,-0.031572208944469576,-0.020199809228582662,0.0660655136814698,0.17273426113701076,0.0922377649855046,0.06966581645032535,-2.8804714635223627,-8.327643791514507,0.4737948618223394,0.22626573657419413,-8.956117126828527,3.3677088712969065,-1.5618955186763772,2.8751518561255556,1.220800312202848,1.6444561749279945,None,None,-0.7230636718444173
revM11,None,None,-0.06619950266784984,-0.06736955106020945,-0.07138620525165314,0.03324915701271278,0.08602076294624782,0.0618138238625836,-2.575810550372635,-7.134440711644158,0.1685692610843449,0.08670124875893062,-8.623277451819574,3.1533046442455146,-0.9398823240858175,1.6362837695892143,1.2226495326290268,1.6359762566830318,None,None,-0.7121123650056431
MN15-D3(0),None,None,-0.34219169603396155,-0.3803499530512784,0.00905767768176822,0.1092957224657883,0.21892942964970324,0.17326379331647035,-2.376903913406797,-6.631436678937597,0.28695602828187095,0.13882411761278537,-8.57402903002583,3.1317094945465533,-1.0920022102533316,1.9070482395295782,0.9151538114302143,1.2292582959425347,None,None,-0.7048385544532205
mPWB1K-D3(BJ),None,None,0.016999871021907607,0.044795000138779066,0.013078657031631767,0.10229859898369215,0.2623903160727896,0.17913622874798074,-2.1997815878279523,-6.2299297560195575,0.18620899444357789,0.0817176195121057,-8.763673144918986,3.1664974264135908,-0.38596770084079424,0.41954480185363685,0.929952389326448,1.2448911829839433,None,None,-0.6832400689423254
mPWB1K,None,None,0.050982602826314685,0.08480705951006468,0.00702527833425699,0.09505973366860085,0.2591504612844757,0.17691968318886814,-2.1432123301946593,-6.0692992325495725,0.16327042543157325,0.06999561936692042,-8.79537417578667,3.1896612973613037,-0.23834070770514296,0.11719859794554327,0.9158998109691446,1.2254378279059195,None,None,-0.6806761280276912
revM11-D3(0),None,None,-0.2723611776035167,-0.3101090764982613,-0.04234581112307354,0.06797679072539149,0.12008283755533206,0.08511733578990145,-2.6948205846182005,-7.472373888101697,0.31673261496895744,0.16241524626094764,-8.56868335553631,3.1134128249365505,-1.6482113623982457,3.0869712055693252,1.4191022889757452,1.9079310120280626,None,None,-0.6705726936918182
